Item_Identifier,Outlet_Identifier,results
FDK03,OUT035,4000.9047006458254
FDT45,OUT017,892.462767367776
NCC54,OUT027,5110.242853976708
FDP08,OUT018,2881.0441860991973
FDU44,OUT046,2765.3175738111026
DRG39,OUT035,848.0238239246564
FDU32,OUT049,2100.1136233348207
FDY27,OUT049,2886.8040374212555
NCP54,OUT013,2024.4208686213178
NCZ41,OUT049,2122.3872044037753
DRL49,OUT013,2346.6096107254466
FDI05,OUT018,970.9164260096741
FDY56,OUT045,3650.7727199939777
DRC13,OUT013,2107.6447806854026
NCV29,OUT017,2962.8500064802915
FDR24,OUT049,1549.3912382393514
FDZ34,OUT018,2802.184924607438
FDP37,OUT035,2158.4777298386
FDX08,OUT027,4383.0655093388095
FDS57,OUT045,2356.507233346784
NCG18,OUT049,1722.0116075763303
FDK25,OUT018,2474.970621625288
FDH53,OUT049,1416.164390405549
DRI59,OUT018,3207.8979895641837
FDA52,OUT046,2911.1316942656786
FDT20,OUT010,-1363.1463779057908
FDE36,OUT019,776.7973873409026
FDI24,OUT017,2881.2870336602537
FDB28,OUT018,2842.1373063491023
FDV11,OUT017,2961.003550569712
FDP01,OUT046,2611.7992794610645
FDD34,OUT027,4064.7213944860537
FDJ50,OUT027,2240.268154683711
FDZ44,OUT013,2010.3590419256698
DRO59,OUT035,1317.7495481940773
DRB48,OUT045,582.9531426243398
FDR21,OUT018,2527.938737630706
NCE42,OUT010,1763.8826290433951
FDO23,OUT046,1584.6949158930424
NCE30,OUT018,3008.8473077535555
FDQ22,OUT035,530.993265275097
FDY01,OUT045,2012.5846284471718
FDS08,OUT017,2958.8515304436974
FDG28,OUT018,3534.465349657226
FDQ51,OUT018,460.0899372991821
FDB05,OUT017,3871.703010636121
FDO56,OUT049,2047.0282740728699
FDE02,OUT018,1262.0230336927825
FDN45,OUT017,3528.1768001956184
FDS09,OUT013,729.9298153535162
NCA54,OUT018,2603.8837519876943
FDP09,OUT010,1475.5814547906143
FDC53,OUT045,1710.4471501240696
NCM55,OUT017,3025.7101265537685
FDL09,OUT018,2464.649528974418
FDA11,OUT019,-359.0093494624409
FDA50,OUT045,1597.5812679047203
FDC23,OUT017,3015.782969261248
FDE22,OUT049,2620.8519269695503
FDD23,OUT046,3120.2155894735774
NCA29,OUT049,2802.359886490811
FDK38,OUT046,2477.2996471929537
DRC13,OUT046,2091.7087667638207
NCP43,OUT049,2901.001036895707
FDX28,OUT049,1661.5824665256068
FDF08,OUT049,1592.6123313164567
FDZ33,OUT046,2463.543584946475
FDD10,OUT049,2944.9461685472415
FDO58,OUT017,2709.441440073128
FDI50,OUT017,3718.625193725819
FDO58,OUT045,2739.736664253531
FDX08,OUT013,2958.719363857263
NCK17,OUT010,-1343.3587384735358
FDF39,OUT035,4098.312025474517
FDU45,OUT010,33.14007311512307
NCJ18,OUT018,1611.5555627238232
DRC27,OUT019,1856.1063122044484
DRC25,OUT035,1459.942982251788
FDU59,OUT035,2682.0045437752137
FDU28,OUT035,3136.7447963910217
NCP30,OUT046,554.4572309370899
FDB39,OUT018,536.6125813125216
FDE41,OUT013,1460.0021422949312
DRH11,OUT010,-1013.5415725651778
FDA58,OUT045,3676.760808212534
FDU50,OUT046,1972.144828951501
FDM34,OUT013,2138.3359037440982
FDM44,OUT027,3169.167771534055
FDR39,OUT045,2992.6604914328764
FDM25,OUT045,2930.870895703504
FDQ49,OUT049,2647.6414702056286
DRH25,OUT018,494.1892549388126
FDM09,OUT027,4214.147225157774
FDL44,OUT019,774.1179337904642
NCR42,OUT018,18.294637053001452
DRL59,OUT046,853.775480417281
FDX43,OUT013,2750.538151469886
DRK47,OUT010,1661.4471876271455
FDU48,OUT018,1896.2933510428961
FDY12,OUT045,804.499599658654
NCN43,OUT018,1742.7423380711039
NCM55,OUT018,2633.6916692899495
FDQ21,OUT027,3467.333738706925
FDX13,OUT035,3941.7126224220515
NCK30,OUT027,5271.36219194074
FDG20,OUT049,2918.0419161338064
DRG27,OUT017,547.4250058435282
FDY14,OUT018,3702.209048217195
FDP59,OUT035,1838.190854291309
FDU60,OUT017,2854.868977207775
NCC18,OUT019,822.9765584174864
DRJ39,OUT017,3481.3035934408567
FDS07,OUT049,1939.5948935589188
FDM08,OUT027,4976.040652845535
FDP51,OUT045,2082.3559851136524
FDU16,OUT035,1455.0693081342804
FDH12,OUT013,1768.3462669743212
DRE48,OUT010,1245.834455404803
NCL42,OUT027,5165.639854090163
FDR21,OUT045,2899.951033714398
NCW29,OUT035,2250.007954499152
FDO11,OUT013,3903.394908128356
NCM31,OUT049,2318.373754580672
FDV35,OUT019,625.8079170176749
FDF58,OUT017,1045.4196379461719
NCE43,OUT049,2726.4700168566096
FDA02,OUT035,2473.6809297071404
DRL37,OUT010,-1277.161620674109
FDR24,OUT018,1268.4840144578961
FDW59,OUT049,1423.1604069938453
FDS22,OUT049,697.042708635711
FDW24,OUT017,796.4996665577082
FDU24,OUT035,1663.472371814185
FDA21,OUT027,4411.921048269689
FDH58,OUT027,3370.817134530901
FDW36,OUT018,1441.6127474266164
FDI45,OUT027,4264.487299094877
FDU01,OUT018,2758.737017978391
FDF35,OUT027,3273.8880512713586
FDU43,OUT019,1833.9120794921164
FDE24,OUT019,452.475603290015
FDK50,OUT049,2717.6587088118163
FDG31,OUT045,1050.2402778214262
FDC60,OUT045,1569.0098050592705
FDL36,OUT013,1496.6461366480657
FDP21,OUT013,3071.2369778450334
FDW16,OUT045,1593.293454128123
FDX02,OUT017,3558.1914510017705
FDQ58,OUT027,3952.877924668879
FDT51,OUT046,1943.9332679999895
FDD59,OUT049,1410.9572438663
NCM42,OUT018,1503.4099873104142
FDA57,OUT018,228.53667444405346
FDZ48,OUT035,1941.5387689906402
FDE46,OUT045,2555.5888012364294
NCZ30,OUT019,75.28291363009703
FDB56,OUT017,3142.6759886092627
FDA25,OUT027,3233.895953397619
FDD20,OUT013,2113.5351094873467
FDL25,OUT013,1565.8698885510332
NCO18,OUT049,2867.4092692207573
FDJ45,OUT017,633.3251199535935
FDR12,OUT035,2881.1446391118516
NCF19,OUT010,-1223.3124421967748
FDK25,OUT046,2768.6853835478973
NCR17,OUT046,1941.770464961165
FDC52,OUT046,2572.9911274345445
NCA54,OUT017,2959.4847764310157
FDR45,OUT010,1824.6398004501432
NCM19,OUT049,1894.3629859101911
FDF39,OUT027,5474.020323028853
FDX23,OUT049,1646.9494260156625
FDD58,OUT027,3071.9319189948324
FDX28,OUT013,1647.4643426102755
NCD31,OUT013,2633.4483794157763
FDU57,OUT018,2197.7793254911776
FDI27,OUT046,700.1445625292679
NCM42,OUT046,1815.2313788730235
FDD32,OUT027,2845.5392592152225
FDI34,OUT013,3582.5098930099653
NCM29,OUT049,2191.7938829294626
FDG46,OUT018,1626.2939194054509
DRC01,OUT010,-1121.3412727670063
FDB15,OUT027,5391.934983723841
NCA17,OUT027,3891.0651310126423
FDF10,OUT046,2480.3351529201786
FDR26,OUT027,4298.075214718447
FDI02,OUT049,1951.6644907459115
NCM54,OUT010,217.0721901490876
FDF14,OUT013,2513.668982595314
FDJ33,OUT010,158.45480225193018
FDM20,OUT035,3885.134350216788
FDC03,OUT027,4560.438338273836
NCX05,OUT046,1961.2161307074825
NCM41,OUT027,2956.495940939991
NCU29,OUT010,558.7562669265005
FDQ59,OUT017,1495.123590753662
FDH46,OUT010,-148.68047998848
FDH09,OUT013,924.7930839732535
NCD06,OUT045,664.8600967170421
FDC15,OUT035,2574.808099528906
DRD37,OUT027,2053.959048725842
FDT28,OUT027,3867.3649142998142
FDR28,OUT027,4134.655758728239
FDT38,OUT017,1480.3767054098157
FDV34,OUT027,2703.2354714997305
FDY52,OUT035,1042.744807588205
FDB34,OUT013,1425.4351335952597
DRL23,OUT018,1502.28893103568
DRB24,OUT046,2558.252089861092
FDJ50,OUT046,886.2269904394109
FDQ49,OUT035,2656.262363741961
FDP20,OUT035,2176.0695384050296
FDV19,OUT027,4105.445975951785
NCR54,OUT045,3133.29798300855
FDO09,OUT010,2114.1548233751146
FDS57,OUT018,2043.0637490949944
FDN10,OUT049,1976.763352520838
FDV23,OUT049,2110.9543715200425
FDY28,OUT049,3406.146847961713
DRG51,OUT013,2650.156027746008
FDD45,OUT019,-349.4266052091539
NCL18,OUT027,4452.733479402525
NCM29,OUT013,2171.7573093833366
FDF17,OUT027,4542.610806836872
FDE22,OUT017,2693.291296106844
FDQ22,OUT017,523.9746741026836
FDS01,OUT013,2935.642657970524
FDW35,OUT027,2019.560871991427
FDJ33,OUT046,2119.2745777358336
NCF54,OUT035,2821.701081491715
FDE09,OUT013,1878.0485986013784
NCE06,OUT045,2630.252462070833
DRH49,OUT049,1359.7914253264557
FDY43,OUT045,2827.9624136492607
NCT05,OUT017,3966.433329967512
FDZ34,OUT045,3147.0323093993698
FDL38,OUT017,1602.9827384428615
FDZ31,OUT017,3164.895632798725
FDR14,OUT035,880.9642093710336
NCN54,OUT049,1309.8385891341106
NCC42,OUT027,3728.9247534669753
FDK08,OUT017,1802.332270577183
FDP59,OUT013,1820.8563329617664
FDV22,OUT035,2685.2996576428955
FDD33,OUT035,3717.4353389070143
DRE60,OUT027,4926.5179226538385
FDK52,OUT046,3561.2096716711826
FDA02,OUT017,2509.054041000426
FDM56,OUT049,1883.1394860653054
FDE57,OUT035,2437.4958029901245
FDM32,OUT045,1572.4288840716629
NCQ30,OUT027,3424.0816279747223
FDQ27,OUT027,3209.173171172636
FDT60,OUT027,3495.4914592192104
FDU43,OUT049,3816.167211379489
NCO55,OUT035,1809.4739953233443
FDG02,OUT045,3140.694386557222
FDJ28,OUT013,3054.2769101903446
FDP40,OUT045,1946.8701941561
FDJ38,OUT045,3163.52889951796
NCC54,OUT017,3777.980562697782
NCZ41,OUT046,2113.7425999007405
FDK38,OUT019,557.0812243854997
FDU52,OUT013,2524.175097747068
FDC40,OUT046,1308.3787862313777
NCR30,OUT017,1246.5850687295276
NCN18,OUT017,1876.750162609994
FDB50,OUT035,1360.586801889993
FDG04,OUT013,3027.436422378681
FDR26,OUT035,2920.0537831072425
NCT17,OUT018,2720.4504412960714
FDX35,OUT027,5001.598013943749
FDS12,OUT046,2127.4248733022573
NCZ29,OUT027,3504.1926443768457
FDB38,OUT010,839.2657471353186
FDP12,OUT013,495.5029332514698
FDP22,OUT046,821.3253589167864
FDS26,OUT018,3661.0097699563507
FDR52,OUT046,3127.8255080585946
DRJ13,OUT046,2645.3772038513553
FDU48,OUT027,3598.3285005334405
FDE29,OUT035,984.4054223168116
NCT29,OUT049,2043.752373596655
DRK37,OUT018,2709.679733195303
FDK55,OUT046,1504.131038930875
FDR07,OUT046,1666.5120924955322
FDO21,OUT027,4984.3943708417755
FDK46,OUT049,3988.155449339122
FDB12,OUT045,1820.0104659474152
FDT31,OUT027,4503.733271718487
FDJ33,OUT045,2131.7588179282293
FDC26,OUT027,3263.580635624013
NCQ02,OUT045,3051.02719147869
FDP08,OUT010,1271.0716070452213
FDB11,OUT027,4996.916486287322
FDV55,OUT013,2439.8966068336085
FDW20,OUT049,2101.5866748603644
NCJ18,OUT019,38.62651894832294
FDC41,OUT018,920.0141425147749
FDE14,OUT027,3194.1477520003987
FDG35,OUT013,2951.168537776615
FDF45,OUT035,1047.7601777315786
FDS19,OUT027,2766.7419277989698
FDS58,OUT019,729.6226272502331
FDA26,OUT017,3531.9554701812544
FDM32,OUT049,1538.4842601799285
FDL45,OUT046,2134.364162931692
FDZ55,OUT049,2675.2419353918144
FDY37,OUT049,2445.233940513611
FDO46,OUT046,3133.641887329034
FDQ60,OUT046,2051.494327696439
FDA19,OUT018,1895.7682646718251
FDL15,OUT046,2566.5954446508995
FDM10,OUT018,3044.998423759114
NCL05,OUT017,637.8089343956874
DRK49,OUT010,-1323.3874728888834
NCE18,OUT027,5260.302367826986
FDG40,OUT049,412.1596804823191
DRI59,OUT045,3533.963416666239
FDK28,OUT035,3966.134775908769
NCD06,OUT019,-1308.176665795628
FDO11,OUT019,1986.861413704221
FDK27,OUT046,2045.6014094743255
FDT43,OUT027,2212.014345784739
FDD38,OUT018,1504.429443662224
FDA16,OUT049,3469.2782294258727
FDL14,OUT027,4020.9163359099853
NCM17,OUT049,612.2842990332254
FDD20,OUT045,2155.4015468617526
FDA40,OUT045,1549.1018702086817
FDL43,OUT045,1332.3764382140396
FDV15,OUT045,1736.0906023240332
FDE52,OUT046,1558.0564777966358
NCL17,OUT010,475.9017316996813
NCJ31,OUT045,3695.976342559396
FDR60,OUT045,1319.3855648443446
NCA18,OUT035,1961.183170290351
FDS21,OUT027,2474.404927816292
FDW09,OUT035,1396.4266788841087
FDL26,OUT035,2624.225448954035
FDS47,OUT018,1182.3124388244228
FDC39,OUT046,3257.431544482258
FDT51,OUT035,1981.5717967040569
FDK40,OUT035,4071.675084242014
NCG19,OUT045,3649.9713609369173
FDZ07,OUT046,1075.5042950068407
FDF08,OUT027,2971.431533342454
FDO04,OUT013,847.3337101311888
FDK41,OUT018,1058.8997807589478
FDP15,OUT049,3926.1201248461207
NCD43,OUT018,1438.867730250111
NCP18,OUT013,2424.0790268417213
FDZ51,OUT046,1628.6150356620765
DRH13,OUT035,1871.0117088368017
FDF38,OUT045,643.4599902550856
NCI43,OUT045,747.8722430133594
FDM38,OUT027,2300.344294592107
FDS03,OUT013,1018.3011555358739
DRJ47,OUT017,2858.589247384904
FDT50,OUT010,-246.6586430121265
FDV02,OUT046,2812.00872406864
NCG18,OUT017,1781.3533943592518
FDW52,OUT046,2754.980913604047
FDS40,OUT035,503.3363177982653
FDN31,OUT017,3142.9379476807358
FDA37,OUT045,2158.4670156656543
FDA15,OUT046,3870.8451971715845
FDL39,OUT046,2974.17436575655
FDJ53,OUT045,2062.189782537075
FDX22,OUT013,3359.5005779173275
NCZ42,OUT045,3725.7553632092586
FDD56,OUT027,4329.985460913824
FDD40,OUT017,3199.3555897919346
FDS50,OUT013,3439.517382978486
NCN14,OUT013,2936.8481061852294
FDT15,OUT013,2988.41896867249
NCS18,OUT027,3202.429886237002
NCO26,OUT010,-8.081013011676646
FDF58,OUT018,684.4436999774398
NCB19,OUT013,1386.4822530239667
FDH26,OUT017,2470.566331261364
DRB24,OUT027,3926.6518063283384
FDA49,OUT018,1164.4992612604306
FDB32,OUT045,1689.297685656269
FDI36,OUT017,3239.800061898372
NCA17,OUT010,576.0334374015284
FDH22,OUT013,2044.5610152524762
NCM26,OUT018,2196.668833688564
FDT15,OUT027,4414.200532902063
FDB16,OUT018,1135.9039511914725
NCP54,OUT027,3456.5581882431047
FDJ36,OUT013,1732.5861863179869
FDO28,OUT045,2021.7245035380906
FDU09,OUT013,843.8168927376721
FDF29,OUT017,2252.6848946001055
FDY08,OUT013,2365.794265998221
DRJ59,OUT018,181.04267861927792
FDT23,OUT027,2774.26517118705
FDU15,OUT018,226.31338582437274
FDT47,OUT013,1674.1353838799578
FDI53,OUT019,779.06812572538
FDR59,OUT018,3750.55161756167
FDD53,OUT035,590.03376058961
FDY51,OUT017,3499.0370470376843
FDT04,OUT049,477.5970345084206
FDU51,OUT049,2914.3897505164614
FDG14,OUT035,2621.35208627064
NCU06,OUT045,3601.9046261557737
DRG25,OUT046,3017.3314986244905
DRH49,OUT035,1450.3336545992024
FDN15,OUT035,2381.999094718978
FDL43,OUT018,965.4680855343601
NCT18,OUT049,2930.0616179447893
NCB31,OUT013,3921.6724661129433
FDK57,OUT035,2030.5146372668528
FDY04,OUT019,778.5960936851113
NCP54,OUT046,2038.65285819372
FDF41,OUT013,3735.48346702347
FDM01,OUT045,1803.947063356996
FDW03,OUT045,1836.4396595605972
FDF28,OUT045,2131.1180655894314
FDY37,OUT017,2488.63992340068
FDQ03,OUT017,3771.015299045642
FDP51,OUT027,3454.2957761294706
FDJ40,OUT017,1951.7142411513094
FDC32,OUT049,1606.516930145192
DRI49,OUT027,2730.0738133080267
NCW54,OUT017,860.8315385442288
FDF09,OUT017,577.2130561428307
FDP45,OUT018,3593.779217934844
DRJ23,OUT018,2726.0546112166285
FDS59,OUT017,1977.279533965532
FDY08,OUT046,2377.8722268950287
FDX16,OUT049,2449.059007752342
FDY16,OUT018,2696.864235018218
FDK32,OUT035,2647.302132942169
FDQ22,OUT013,502.13911637918295
NCC31,OUT018,2240.3040105284563
FDG58,OUT049,2566.3884995401418
DRF48,OUT013,3005.103380711616
DRH36,OUT049,1217.7350279673867
NCR30,OUT035,1269.4741052678992
FDB03,OUT019,1829.1426950946407
FDZ28,OUT027,3559.2159881028033
FDR35,OUT017,3247.145697536409
DRD15,OUT027,5019.83891128359
FDJ33,OUT019,167.49457148588908
FDA56,OUT010,184.80552378410422
FDP56,OUT046,757.9710239942626
NCT30,OUT046,687.7693476443153
FDK15,OUT017,1722.855997701161
FDH44,OUT018,2200.6027217299384
FDV01,OUT013,2591.7420395038
DRG03,OUT017,2546.8584263951857
FDG50,OUT027,2960.400519371637
FDR16,OUT010,1515.6200739820679
FDZ60,OUT046,1825.1264666605657
DRG03,OUT045,2555.9010948508862
FDS56,OUT018,3795.702830735859
FDU33,OUT045,684.5422573921921
DRD27,OUT035,1720.9473656608197
FDW22,OUT046,3551.240061440578
DRA24,OUT045,2739.041580350574
FDF38,OUT049,598.245689796219
FDX48,OUT013,2579.517337729973
FDS58,OUT018,2373.50702827766
FDC32,OUT046,1604.9974530928694
NCQ29,OUT045,4009.1713218986083
DRK39,OUT018,1079.6782480638885
NCS38,OUT017,1924.0844000789352
DRO47,OUT013,1862.9457830222523
DRG27,OUT027,1959.4769352254873
FDC57,OUT027,4560.972587597573
FDS55,OUT046,2469.787168145416
NCJ06,OUT018,1684.0587389422326
FDO01,OUT019,308.76740675253325
NCM55,OUT045,2996.819477722977
FDC52,OUT049,2571.8194706353734
FDQ15,OUT045,1387.6323840165442
NCT30,OUT027,2064.2201446736153
NCR42,OUT027,1735.901497527445
FDD28,OUT035,953.0342230105027
FDQ34,OUT049,1738.1738977860834
FDZ12,OUT027,3764.5388330575306
DRE13,OUT019,-494.87115859741994
NCN07,OUT019,274.1593985122463
FDM28,OUT035,2973.502286565766
FDI10,OUT017,2861.9537410475536
FDQ25,OUT013,2837.5526070672113
FDA38,OUT010,1846.0602455513454
DRI13,OUT049,3429.0519878401315
FDY20,OUT027,2989.410706724913
NCZ53,OUT035,3070.595985411255
NCM31,OUT013,2328.514370202318
DRB01,OUT017,3061.1392169891033
DRF37,OUT046,4001.4855082709832
NCF42,OUT049,2833.6442597741884
FDF16,OUT018,2132.277761561567
FDB41,OUT013,710.4445218955955
FDR34,OUT013,3592.041630213443
FDR15,OUT018,2301.7966026528916
NCV42,OUT019,-74.122646183872
FDW51,OUT035,3430.245633292347
FDU36,OUT017,1687.0032328089387
FDX60,OUT049,1358.8392252559888
FDY03,OUT035,1987.3638609248453
FDW55,OUT045,3947.508956994532
FDT01,OUT010,1522.6674488119977
FDG58,OUT013,2550.347978936074
FDK21,OUT017,3900.850007880605
NCS41,OUT019,1010.2314491997455
FDS10,OUT045,2969.9299624097353
NCT53,OUT046,2708.6892772706983
FDJ28,OUT018,2762.473875394177
FDX44,OUT045,1535.1614307567208
FDT20,OUT018,222.71860747054006
FDO44,OUT017,1920.5826296236114
NCX17,OUT049,3651.247787232334
FDY01,OUT017,2049.753162456333
FDJ12,OUT027,4778.163861828483
DRK35,OUT018,150.98131344524495
FDD47,OUT019,886.1149306603344
NCM53,OUT035,1836.4618447619014
FDO45,OUT013,1485.8440010549987
NCM42,OUT010,-73.47439828145372
FDE04,OUT046,2966.328209381107
NCI30,OUT027,5204.294123254909
FDZ19,OUT013,2838.3433403862664
FDW57,OUT013,2872.9650729334357
FDA25,OUT013,1776.011779788279
FDT22,OUT046,925.3148024163727
FDP51,OUT013,2010.8244902635702
FDD48,OUT027,3372.0634639937357
FDY39,OUT035,3042.0354067596104
FDO48,OUT010,1654.1698668764916
FDD23,OUT027,4491.26964037162
DRN35,OUT027,1873.562835911555
FDT01,OUT035,3475.8037693856145
FDC20,OUT010,-1000.3625360784511
DRJ35,OUT035,1060.0890231707317
FDB32,OUT046,1645.5582517749187
FDL24,OUT046,2893.1136159832918
NCV42,OUT035,1917.8717024112775
FDZ46,OUT046,1839.2826961270935
FDC15,OUT013,2508.669191377077
FDD08,OUT019,-1410.6570188828532
FDY50,OUT049,1483.602402716835
FDD36,OUT013,2000.8840332851137
FDG57,OUT027,2158.6639206727104
FDL21,OUT018,296.41115922092285
FDN16,OUT027,3157.271735986606
FDJ09,OUT027,2050.899580532942
FDS01,OUT010,1060.0139314226942
FDV33,OUT017,4070.0233099254147
DRE12,OUT017,1940.9867082302694
FDR07,OUT013,1648.8390335377571
FDP48,OUT010,1121.122201734614
NCB55,OUT035,907.7852271169404
FDQ08,OUT013,1020.4247409645818
FDR34,OUT035,3705.542771195924
FDO33,OUT046,1887.8114897107282
FDP13,OUT045,571.2545494658239
FDX12,OUT049,3821.7958262529196
NCT06,OUT049,2709.452520091678
FDR16,OUT019,1487.1190132086992
FDE36,OUT046,2764.0211396288846
FDZ36,OUT049,3031.4386005903284
FDV13,OUT045,1588.3882135522763
NCZ17,OUT035,480.2968562687954
FDU56,OUT045,3033.1724050424286
FDM09,OUT035,2853.0889720221326
FDV02,OUT017,2832.014864495555
FDS34,OUT018,1615.7983946588622
FDA11,OUT049,1621.1313877977832
FDP09,OUT017,3401.8726760142326
FDB29,OUT027,3368.9163125080427
FDT19,OUT017,2930.722370362808
DRH15,OUT017,640.1858612915682
FDY38,OUT046,3673.3453153820833
FDF14,OUT027,3949.8751609595315
FDN48,OUT010,-325.21662140419414
FDQ12,OUT013,3596.4663270820424
NCJ43,OUT045,2821.15812793275
FDE17,OUT019,618.164454980838
FDB05,OUT035,3866.5122809856953
FDH10,OUT045,3119.930969493031
NCR06,OUT017,589.5964021291472
FDU32,OUT018,1770.9037325784848
FDD56,OUT049,2896.494348970125
FDO36,OUT018,2624.916535744673
FDH16,OUT010,-361.979138195739
FDX10,OUT018,129.02564563198735
FDZ37,OUT017,1605.5366865767123
FDU31,OUT010,1628.2455033190327
DRC49,OUT049,2344.79789613467
FDL15,OUT045,2552.2414550112667
FDN32,OUT019,1114.366892425233
DRH59,OUT027,2642.8876075208486
NCU29,OUT049,2455.2846101620157
FDR37,OUT019,1100.019998744429
FDS14,OUT018,2255.439113792184
FDU02,OUT027,4937.358108099321
FDJ08,OUT035,3159.7434418097905
NCZ06,OUT045,3892.076890588092
FDO31,OUT049,1451.2737161855634
FDH31,OUT018,1451.057172449593
FDS58,OUT017,2714.4048949824924
NCA53,OUT027,2147.7169567047886
FDF50,OUT046,3203.090723475558
NCW42,OUT049,3479.460452358517
NCQ17,OUT045,2575.0757522978924
FDK51,OUT018,3734.043210374328
NCW41,OUT010,710.687959142286
NCR29,OUT017,889.8615374506915
FDB08,OUT019,717.8969599217821
FDA40,OUT027,2869.764061126842
FDL14,OUT018,2358.03256666533
FDB47,OUT046,3294.634651954829
FDO03,OUT035,3668.516566990977
DRK13,OUT019,1196.8101162197327
FDX13,OUT010,1963.6906411082746
FDF52,OUT046,2962.764289347047
FDT11,OUT013,3075.521406974943
FDB08,OUT013,2640.1314386470267
FDQ28,OUT018,2288.1996757274073
FDD29,OUT045,3925.1049480828697
NCQ29,OUT027,5387.524397382091
NCO02,OUT013,1004.5297672321708
FDR56,OUT010,1304.1654006540534
NCM54,OUT049,2083.1773044479005
FDP51,OUT035,2044.5613730225105
FDT38,OUT013,1388.4780769812664
FDZ20,OUT018,3628.360592168694
FDJ53,OUT013,1992.3577637634846
FDX13,OUT049,3880.5400032509137
FDP58,OUT035,3486.853191425636
NCK31,OUT019,-1155.2812574253305
FDA35,OUT018,1801.6179772663309
FDV37,OUT018,2924.9307821016237
NCO07,OUT027,4778.427922820274
FDA20,OUT045,3072.166853240135
FDZ59,OUT035,2825.6266468914805
NCY17,OUT017,659.771027150465
FDQ28,OUT035,2608.1709705827675
FDV35,OUT017,2592.4904254444077
FDQ36,OUT013,422.7931999612724
FDD34,OUT018,2367.619991644595
FDK51,OUT045,4061.6851593891242
FDV31,OUT035,2919.088074556891
FDR04,OUT035,1667.9633859167855
FDR14,OUT049,834.6047744041559
DRC36,OUT010,970.833977504869
FDE39,OUT019,83.55059964884481
FDP57,OUT049,1763.474127256319
FDE57,OUT046,2403.382075285619
NCN18,OUT046,1843.2268547016015
NCQ05,OUT018,2177.434846349384
FDW47,OUT035,2080.5175713482713
FDV46,OUT035,2356.3337380179855
NCP29,OUT045,1013.5031696045166
FDE09,OUT018,1596.129783567584
NCU06,OUT027,4964.553666735901
FDT19,OUT010,982.6537911723108
DRF15,OUT017,2556.4167534075877
DRI51,OUT013,2750.6649597241267
NCX54,OUT013,1708.2826385705876
DRE01,OUT013,3684.781129464433
NCB07,OUT045,3125.791165382457
FDU50,OUT035,1983.6879402728623
FDG40,OUT035,445.6473323283328
FDW10,OUT018,2531.700085278117
FDX51,OUT013,3147.719114224254
NCP17,OUT045,1052.8950433063624
FDP21,OUT035,3113.787829524071
FDL04,OUT045,1783.1729838806032
FDV23,OUT013,2043.4826538663174
FDF24,OUT046,1432.231635156168
FDH56,OUT027,3391.7951472026816
FDB51,OUT049,984.4058732305812
FDI58,OUT027,3030.963957485079
FDR20,OUT013,755.7799638680938
FDC51,OUT018,1798.9409986269259
FDB16,OUT027,2839.3195071928594
FDE40,OUT049,989.8865654118233
NCM17,OUT035,648.3146586767082
FDU56,OUT035,3074.836248787083
FDS32,OUT019,499.20794238650296
FDX02,OUT049,3517.1525405917087
FDT39,OUT027,3985.410676105465
FDE35,OUT017,1030.6860523489509
NCI42,OUT019,1399.268449565936
DRL23,OUT046,1833.9764523023932
FDA10,OUT046,2041.1855660052308
FDA11,OUT013,1596.8976581401384
NCM06,OUT046,2527.3681491648404
NCT05,OUT035,4005.545670484023
NCQ02,OUT010,1108.8024690347897
NCY06,OUT049,2147.9445350002543
FDY56,OUT035,3647.230595505552
FDL02,OUT035,1868.9262924864709
NCI06,OUT035,2912.4529991396635
FDQ14,OUT045,2490.416200017086
FDQ12,OUT017,3630.211820320022
FDP36,OUT046,769.7636027866429
FDK21,OUT027,5279.184607510635
FDO40,OUT045,2480.3913644135732
NCK54,OUT019,22.822814986067897
FDY09,OUT018,2564.0351935309322
NCW30,OUT049,3984.432084282341
NCC55,OUT027,1822.5682482417983
FDE58,OUT018,1655.2443923612345
FDR39,OUT013,2953.6344229620963
FDU28,OUT049,3050.2092341673265
FDH08,OUT017,3661.8747768983944
FDG35,OUT045,2997.24263120987
FDG22,OUT049,471.6251926539926
FDC34,OUT035,2637.171495654912
FDP15,OUT018,3597.2700644772626
FDK34,OUT010,1820.7375747123083
FDU45,OUT035,2035.8327905057881
FDQ04,OUT027,1913.6590323154803
FDX22,OUT018,3056.9229082133375
FDB45,OUT017,1845.1951978685775
NCH43,OUT027,4792.975873781064
DRE60,OUT046,3497.7838846352174
FDD17,OUT027,5081.435147278182
NCM54,OUT017,2150.5232094115026
NCH55,OUT013,2093.6784114305406
NCT06,OUT017,2727.82593139541
FDA48,OUT027,4876.713319466731
FDY58,OUT027,4974.348852702062
FDO25,OUT045,3380.269543201083
FDN50,OUT045,1709.6302732508675
FDH35,OUT035,2798.5043908122293
FDK09,OUT045,3569.821112943083
FDO16,OUT013,1364.0867246873709
FDW11,OUT045,1071.3831996746108
FDU47,OUT027,3795.2279850692717
NCQ42,OUT010,238.21226945838288
FDK55,OUT027,2919.804613613365
FDN08,OUT049,2025.7515248223883
FDT57,OUT045,3731.5495544536566
FDJ12,OUT018,3033.557510882671
DRL59,OUT017,872.0662288905055
NCN53,OUT046,435.60727376833984
FDO51,OUT010,-1233.1444709331188
FDK56,OUT017,3091.841772066631
FDY12,OUT035,868.531247056568
FDU15,OUT035,551.1427338275573
