Item_Identifier,Outlet_Identifier,results
FDT45,OUT017,887.6361817506652
NCC54,OUT027,5129.291360589976
FDP08,OUT018,2891.23375513642
FDU44,OUT046,2773.950847633911
DRG39,OUT035,847.8491810558594
FDU32,OUT049,2100.7211577041244
FDY27,OUT049,2890.0740187523384
NCP54,OUT013,2023.111407544479
NCZ41,OUT049,2127.5044975839864
DRL49,OUT013,2346.5503342104007
FDI05,OUT018,980.6843365686909
FDY56,OUT045,3650.7987074692296
DRC13,OUT013,2105.6554598732973
NCV29,OUT017,2957.42596163369
FDR24,OUT049,1551.3255671334953
FDZ34,OUT018,2811.022663746105
FDP37,OUT035,2164.8181965369777
FDX08,OUT027,4395.260195755728
FDS57,OUT045,2357.8585762622465
NCG18,OUT049,1723.1024292577356
FDK25,OUT018,2487.196221820836
FDH53,OUT049,1416.078472725986
DRI59,OUT018,3214.3224615871627
FDA52,OUT046,2923.2430939847613
FDT20,OUT010,-1398.7973261279385
FDE36,OUT019,755.9983870991384
FDI24,OUT017,2877.078106649169
FDB28,OUT018,2851.2230283645754
FDV11,OUT017,2958.998141970465
FDP01,OUT046,2621.7184654793296
FDD34,OUT027,4075.894486289956
FDJ50,OUT027,2251.1778011841807
FDZ44,OUT013,2008.3979837692189
DRO59,OUT035,1319.110617068371
DRB48,OUT045,578.9421501580234
FDR21,OUT018,2535.4791621857653
NCE42,OUT010,1726.3776406479208
FDO23,OUT046,1596.86019210495
NCE30,OUT018,3019.2379902254866
FDQ22,OUT035,529.4921310533932
FDY01,OUT045,2015.829302705968
FDS08,OUT017,2954.8965722427697
FDG28,OUT018,3541.4158362609305
FDQ51,OUT018,463.9145893873888
FDB05,OUT017,3869.7456164963746
FDO56,OUT049,2049.4480398284504
FDE02,OUT018,1267.931962636586
FDN45,OUT017,3527.603851325332
FDS09,OUT013,730.3082122211961
NCA54,OUT018,2610.1835215618876
FDP09,OUT010,1440.3351780618664
FDC53,OUT045,1704.6461590862837
NCM55,OUT017,3024.263682369709
FDL09,OUT018,2475.0827926828088
FDA11,OUT019,-380.2637170740704
FDA50,OUT045,1597.9912798744422
FDC23,OUT017,3009.277266228484
FDE22,OUT049,2621.9284018641097
FDD23,OUT046,3128.9498452576495
NCA29,OUT049,2804.2951634343035
FDK38,OUT046,2485.0391576430866
DRC13,OUT046,2098.2881321625837
NCP43,OUT049,2904.206568189186
FDX28,OUT049,1667.8914875533537
FDF08,OUT049,1596.3107236824083
FDZ33,OUT046,2474.3483836805035
FDD10,OUT049,2947.828876287134
FDO58,OUT017,2704.0902777367687
FDI50,OUT017,3712.8874148424593
FDO58,OUT045,2737.4432688542033
FDX08,OUT013,2955.732471493386
NCK17,OUT010,-1378.0327797273223
FDF39,OUT035,4097.604449306007
FDU45,OUT010,-2.4470736479229345
NCJ18,OUT018,1623.362351055206
DRC27,OUT019,1838.8059508678884
DRC25,OUT035,1460.5111115664172
FDU59,OUT035,2686.100844628613
FDU28,OUT035,3138.6773936289533
NCP30,OUT046,560.9164727825498
FDB39,OUT018,541.257845255004
FDE41,OUT013,1459.8512081679712
DRH11,OUT010,-1046.0638492297624
FDA58,OUT045,3678.634032597151
FDU50,OUT046,1981.3996964436328
FDM34,OUT013,2138.5122586685366
FDM44,OUT027,3181.643563564374
FDR39,OUT045,2994.5826097334248
FDM25,OUT045,2931.3522710536836
FDQ49,OUT049,2650.902059650547
DRH25,OUT018,496.87539852889086
FDM09,OUT027,4230.877192968268
FDL44,OUT019,750.9196164466555
NCR42,OUT018,23.54199992321628
DRL59,OUT046,858.7963696688805
FDX43,OUT013,2751.943313420988
DRK47,OUT010,1629.41980458336
FDU48,OUT018,1901.2757228682817
FDY12,OUT045,805.0347500186947
NCN43,OUT018,1746.3745030472226
NCM55,OUT018,2643.060860257794
FDQ21,OUT027,3481.7845222742085
FDX13,OUT035,3943.0493012571037
NCK30,OUT027,5287.995289283519
FDG20,OUT049,2925.140812088952
DRG27,OUT017,545.0668887387271
FDY14,OUT018,3710.4825377384354
FDP59,OUT035,1839.9786859473206
FDU60,OUT017,2849.312914259091
NCC18,OUT019,809.8568478461976
DRJ39,OUT017,3476.143305738868
FDS07,OUT049,1945.101946701298
FDM08,OUT027,4991.25422524253
FDP51,OUT045,2084.0374903162165
FDU16,OUT035,1456.5702279383618
FDH12,OUT013,1767.7367133873122
DRE48,OUT010,1208.5693081670083
NCL42,OUT027,5180.737546708604
FDR21,OUT045,2899.708634898129
NCW29,OUT035,2250.591405199587
FDO11,OUT013,3901.9090939323596
NCM31,OUT049,2324.789990921904
FDV35,OUT019,611.2544066348078
FDF58,OUT017,1036.2737024876124
NCE43,OUT049,2733.3523241604075
FDA02,OUT035,2473.269087836027
DRL37,OUT010,-1311.2958744041798
FDR24,OUT018,1273.8283166172762
FDW59,OUT049,1423.2529595033666
FDS22,OUT049,696.8736172982074
FDW24,OUT017,788.4860815633285
FDU24,OUT035,1666.9833821166985
FDA21,OUT027,4425.27591057457
FDH58,OUT027,3383.7915478201567
FDW36,OUT018,1446.4283048754771
FDI45,OUT027,4278.022911096421
FDU01,OUT018,2765.563430081764
FDF35,OUT027,3293.353654408866
FDU43,OUT019,1816.7834018179046
FDE24,OUT019,434.88583368107726
FDK50,OUT049,2718.5608183215786
FDG31,OUT045,1048.1558650147156
FDC60,OUT045,1568.963922200429
FDL36,OUT013,1495.5040508236673
FDP21,OUT013,3068.57288859375
FDW16,OUT045,1590.9242010322707
FDX02,OUT017,3554.6398198487823
FDQ58,OUT027,3963.93047021908
FDT51,OUT046,1948.9854594265219
FDD59,OUT049,1415.2721198310423
NCM42,OUT018,1508.3486137106322
FDA57,OUT018,233.08886485717858
FDZ48,OUT035,1941.1396253757785
FDE46,OUT045,2550.912512269208
NCZ30,OUT019,54.709469299504576
FDB56,OUT017,3140.0996190547958
FDA25,OUT027,3249.1845404958126
FDD20,OUT013,2112.8753652893465
FDL25,OUT013,1569.7047802436427
NCO18,OUT049,2869.1460056635237
FDJ45,OUT017,641.3327285515563
FDR12,OUT035,2879.428692418252
NCF19,OUT010,-1258.6750352484505
FDK25,OUT046,2782.3981164041297
NCR17,OUT046,1948.385958816102
FDC52,OUT046,2576.964893573092
NCA54,OUT017,2954.9514819022293
FDR45,OUT010,1788.854752606262
NCM19,OUT049,1898.4950984946743
FDF39,OUT027,5486.547891125259
FDX23,OUT049,1646.0589666660833
FDD58,OUT027,3086.424899587984
FDX28,OUT013,1650.0806962416727
NCD31,OUT013,2630.425352433967
FDU57,OUT018,2206.4411215519976
FDI27,OUT046,706.938063290205
NCM42,OUT046,1821.6694643556061
FDD32,OUT027,2858.9298934343487
FDI34,OUT013,3584.366585682324
NCM29,OUT049,2192.9476940645327
FDG46,OUT018,1630.9030686558312
DRC01,OUT010,-1159.2420610326578
FDB15,OUT027,5411.147529766928
NCA17,OUT027,3906.4836271976446
FDF10,OUT046,2492.90496357663
FDR26,OUT027,4312.15007555946
FDI02,OUT049,1957.7563775553629
NCM54,OUT010,183.9453758895302
FDF14,OUT013,2510.6791331362233
FDJ33,OUT010,126.69096620658101
FDM20,OUT035,3885.938740357907
FDC03,OUT027,4576.647422531587
NCX05,OUT046,1972.861235635726
NCM41,OUT027,2970.660755525298
NCU29,OUT010,523.3670564808629
FDQ59,OUT017,1490.9477412762947
FDH46,OUT010,-183.83169027877102
FDH09,OUT013,935.5414926888836
NCD06,OUT045,666.2586867619868
FDC15,OUT035,2581.2365468813973
DRD37,OUT027,2064.5050601229627
FDT28,OUT027,3882.693544353737
FDR28,OUT027,4147.251734074443
FDT38,OUT017,1475.9757598757735
FDV34,OUT027,2713.4930134032043
FDY52,OUT035,1043.4755181326334
FDB34,OUT013,1422.0851684561667
DRL23,OUT018,1505.6088050340384
DRB24,OUT046,2563.745379390661
FDJ50,OUT046,890.5604960059122
FDQ49,OUT035,2657.769273970483
FDP20,OUT035,2176.7970710824916
FDV19,OUT027,4118.876748963417
NCR54,OUT045,3135.4071761332675
FDO09,OUT010,2084.520697955917
FDS57,OUT018,2052.223867319015
FDN10,OUT049,1978.9984766042749
FDV23,OUT049,2117.0363682933303
FDY28,OUT049,3414.1636736975165
DRG51,OUT013,2645.839802568643
FDD45,OUT019,-365.0694680821824
NCL18,OUT027,4473.263401112759
NCM29,OUT013,2169.221311502849
FDF17,OUT027,4556.617536988579
FDE22,OUT017,2686.9398096240743
FDQ22,OUT017,516.7674553766694
FDS01,OUT013,2931.9291710784137
FDW35,OUT027,2029.7115905568205
FDJ33,OUT046,2129.206631308851
NCF54,OUT035,2823.6990131157904
FDE09,OUT013,1874.439290524844
NCE06,OUT045,2632.0601522849056
DRH49,OUT049,1360.3973148481984
FDY43,OUT045,2829.4121266825914
NCT05,OUT017,3961.24273965638
FDZ34,OUT045,3148.0751189119756
FDL38,OUT017,1594.7417049515884
FDZ31,OUT017,3164.2054382963647
FDR14,OUT035,886.5088892027939
NCN54,OUT049,1310.6274717568285
NCC42,OUT027,3744.1802877003956
FDK08,OUT017,1797.828680204816
FDP59,OUT013,1820.7092232239074
FDV22,OUT035,2682.784051043023
FDD33,OUT035,3722.316702786314
DRE60,OUT027,4946.432058714641
FDK52,OUT046,3571.4031010899184
FDA02,OUT017,2502.9546258442474
FDM56,OUT049,1887.1519527759526
FDE57,OUT035,2437.456834849014
FDM32,OUT045,1567.9731139670648
NCQ30,OUT027,3437.2988909311152
FDQ27,OUT027,3224.636865555219
FDT60,OUT027,3509.711462357435
FDU43,OUT049,3820.4142344398747
NCO55,OUT035,1814.489966845042
FDG02,OUT045,3135.5676466371283
FDJ28,OUT013,3051.2789296978544
FDP40,OUT045,1943.8901699636572
FDJ38,OUT045,3161.4202906564783
NCC54,OUT017,3778.129699212183
NCZ41,OUT046,2123.7464037976515
FDK38,OUT019,536.2556695648199
FDU52,OUT013,2524.308571010752
FDC40,OUT046,1316.8620442840256
NCR30,OUT017,1243.8213597559536
NCN18,OUT017,1876.56309773953
FDB50,OUT035,1365.6884404223863
FDG04,OUT013,3022.6628864773766
FDR26,OUT035,2920.899068050951
NCT17,OUT018,2727.6367908532075
FDX35,OUT027,5018.649269529118
FDS12,OUT046,2138.498611106043
NCZ29,OUT027,3521.159605647835
FDB38,OUT010,802.9957233356245
FDP12,OUT013,491.95315099142476
FDP22,OUT046,831.2582687191152
FDS26,OUT018,3670.417265517561
FDR52,OUT046,3137.741760012801
DRJ13,OUT046,2654.453204570969
FDU48,OUT027,3611.3892548300714
FDE29,OUT035,989.2427436436683
NCT29,OUT049,2048.744761071166
DRK37,OUT018,2715.9627360299614
FDK55,OUT046,1510.5019765121197
FDR07,OUT046,1675.7955933199896
FDO21,OUT027,4995.465960260022
FDK46,OUT049,3991.6511902656825
FDB12,OUT045,1819.7928040859333
FDT31,OUT027,4514.95836472428
FDJ33,OUT045,2132.394044819805
FDC26,OUT027,3281.3223255799207
NCQ02,OUT045,3046.5364299376456
FDP08,OUT010,1240.9076733711086
FDB11,OUT027,5013.236735552226
FDV55,OUT013,2439.492604334859
FDW20,OUT049,2102.13897630221
NCJ18,OUT019,24.950359986257922
FDC41,OUT018,929.3552665090124
FDE14,OUT027,3206.6307711142463
FDG35,OUT013,2947.3489474315193
FDF45,OUT035,1044.939861737803
FDS19,OUT027,2781.7502796597682
FDS58,OUT019,707.780644870764
FDA26,OUT017,3529.5075121133063
FDM32,OUT049,1538.4270687439453
FDL45,OUT046,2140.9132210664807
FDZ55,OUT049,2676.0073782128893
FDY37,OUT049,2446.0885869154627
FDO46,OUT046,3138.4017120463145
FDQ60,OUT046,2060.7783201738666
FDA19,OUT018,1902.2342812015136
FDL15,OUT046,2575.2469505728754
FDM10,OUT018,3053.28551759402
NCL05,OUT017,633.6646577945476
DRK49,OUT010,-1359.223792301501
NCE18,OUT027,5273.599893919767
FDG40,OUT049,413.3705937031268
DRI59,OUT045,3532.5865645847516
FDK28,OUT035,3968.9135411692764
NCD06,OUT019,-1323.837729157341
FDO11,OUT019,1967.2095305160472
FDK27,OUT046,2050.3157787907767
FDT43,OUT027,2223.0859460313936
FDD38,OUT018,1506.4080761542878
FDA16,OUT049,3471.2301322259177
FDL14,OUT027,4033.7601152592174
NCM17,OUT049,617.0270888486957
FDD20,OUT045,2151.1519259718357
FDA40,OUT045,1547.6483637082165
FDL43,OUT045,1329.4057761283002
FDV15,OUT045,1739.7210666242893
FDE52,OUT046,1563.8686974404418
NCL17,OUT010,444.4657381570128
NCJ31,OUT045,3702.0462084173146
FDR60,OUT045,1319.7471575839818
NCA18,OUT035,1963.3597924548926
FDS21,OUT027,2485.6846604543457
FDW09,OUT035,1395.0501399388208
FDL26,OUT035,2625.555699836413
FDS47,OUT018,1192.4184303927955
FDC39,OUT046,3270.284178620185
FDT51,OUT035,1979.9918399368667
FDK40,OUT035,4070.980690068307
NCG19,OUT045,3654.410770832011
FDZ07,OUT046,1085.4322698842059
FDF08,OUT027,2986.597924739625
FDO04,OUT013,843.8821068024483
FDK41,OUT018,1068.6540622561174
FDP15,OUT049,3932.8218660979205
NCD43,OUT018,1442.5557653173396
NCP18,OUT013,2422.311590818484
FDZ51,OUT046,1637.4758282345483
DRH13,OUT035,1869.8907577436394
FDF38,OUT045,639.0402246134599
NCI43,OUT045,744.4645771605669
FDM38,OUT027,2316.4212378408306
FDS03,OUT013,1019.7328792160847
DRJ47,OUT017,2854.24358655708
FDT50,OUT010,-277.75250925881767
FDV02,OUT046,2820.71992674035
NCG18,OUT017,1775.0086866010774
FDW52,OUT046,2762.0585125117714
FDS40,OUT035,500.3421952359831
FDN31,OUT017,3140.1514864650576
FDA37,OUT045,2157.0616279837614
FDA15,OUT046,3876.1069465875694
FDL39,OUT046,2983.2756147791138
FDJ53,OUT045,2061.894529252111
FDX22,OUT013,3356.678083885275
NCZ42,OUT045,3721.989033229577
FDD56,OUT027,4347.74550513472
FDD40,OUT017,3192.0862643032556
FDS50,OUT013,3439.5791327734237
NCN14,OUT013,2938.3136019905346
FDT15,OUT013,2988.4508865535977
NCS18,OUT027,3216.759655758419
NCO26,OUT010,-39.656035871012705
FDF58,OUT018,686.1317095588458
NCB19,OUT013,1388.425839154735
FDH26,OUT017,2464.7493430614045
DRB24,OUT027,3938.7278928811093
FDA49,OUT018,1171.238058184244
FDB32,OUT045,1685.1854349194034
FDI36,OUT017,3234.338995462318
NCA17,OUT010,543.0508760295686
FDH22,OUT013,2047.5582151649523
NCM26,OUT018,2205.0222975860524
FDT15,OUT027,4429.40998796888
FDB16,OUT018,1141.2949968014618
NCP54,OUT027,3470.4304865886247
FDJ36,OUT013,1733.9306239363582
FDO28,OUT045,2021.4084729727622
FDU09,OUT013,843.3953506039763
FDF29,OUT017,2245.5290809318485
FDY08,OUT013,2370.1043588586317
DRJ59,OUT018,184.15773498536555
FDT23,OUT027,2790.0974584175447
FDU15,OUT018,230.94014233573307
FDT47,OUT013,1671.081659864018
FDI53,OUT019,758.7380303833476
FDR59,OUT018,3758.9009036325747
FDD53,OUT035,589.9495122426908
FDY51,OUT017,3497.9235997394544
FDT04,OUT049,482.8495656154423
FDU51,OUT049,2921.4457059057436
FDG14,OUT035,2622.476930825521
NCU06,OUT045,3603.383016379585
DRG25,OUT046,3022.886506506036
DRH49,OUT035,1449.2231428707685
FDN15,OUT035,2381.1639697476885
FDL43,OUT018,970.2793498591358
NCT18,OUT049,2934.6981661197833
NCB31,OUT013,3925.8997917032007
FDK57,OUT035,2033.2194163796808
FDY04,OUT019,759.669841433797
NCP54,OUT046,2045.9253861798518
FDF41,OUT013,3739.2809352154195
FDM01,OUT045,1803.4285181430175
FDW03,OUT045,1833.523230193816
FDF28,OUT045,2128.6651532526794
FDY37,OUT017,2482.0531259124587
FDQ03,OUT017,3770.021321076247
FDP51,OUT027,3471.853255862659
FDJ40,OUT017,1947.0587671498024
FDC32,OUT049,1611.9101841226488
DRI49,OUT027,2749.5905293813444
NCW54,OUT017,859.0785151589628
FDF09,OUT017,568.1892430771366
FDP45,OUT018,3599.117622617953
DRJ23,OUT018,2732.4309429697705
FDS59,OUT017,1972.435530961583
FDY08,OUT046,2390.7637758829405
FDX16,OUT049,2453.089904919827
FDY16,OUT018,2706.1261116302335
FDK32,OUT035,2648.964558471144
FDQ22,OUT013,498.69874199240394
NCC31,OUT018,2244.744938818203
FDG58,OUT049,2571.571751513676
DRF48,OUT013,3004.9068773228314
DRH36,OUT049,1219.0716415181232
NCR30,OUT035,1272.4151269594715
FDB03,OUT019,1815.4925672388044
FDZ28,OUT027,3573.788957707718
FDR35,OUT017,3240.5638767014466
DRD15,OUT027,5035.171283406926
FDJ33,OUT019,151.15182850349441
FDA56,OUT010,145.2807476862625
FDP56,OUT046,764.6676776723109
NCT30,OUT046,697.5114151165283
FDK15,OUT017,1721.7856816018802
FDH44,OUT018,2207.370680522989
FDV01,OUT013,2593.1639665574858
DRG03,OUT017,2543.181838902344
FDG50,OUT027,2971.002572933476
FDR16,OUT010,1485.195452865751
FDZ60,OUT046,1834.6997378404735
DRG03,OUT045,2555.270336595044
FDS56,OUT018,3801.8474557298005
FDU33,OUT045,686.332140631393
DRD27,OUT035,1719.5397319008885
FDW22,OUT046,3559.75857112654
DRA24,OUT045,2737.3703147173383
FDF38,OUT049,598.2193794152804
FDX48,OUT013,2576.3571876434503
FDS58,OUT018,2377.2961951881343
FDC32,OUT046,1615.2799546852916
NCQ29,OUT045,4012.6842038367618
DRK39,OUT018,1085.4086143138952
NCS38,OUT017,1922.5204293790853
DRO47,OUT013,1865.670172487244
DRG27,OUT027,1976.0532799415812
FDC57,OUT027,4576.178559590482
FDS55,OUT046,2479.453486163725
NCJ06,OUT018,1689.8149455606406
FDO01,OUT019,287.879002926888
NCM55,OUT045,2998.4019715296004
FDC52,OUT049,2570.8976023085534
FDQ15,OUT045,1391.48384742196
NCT30,OUT027,2080.537997377527
NCR42,OUT027,1749.2396529856787
FDD28,OUT035,953.783143761505
FDQ34,OUT049,1745.4603901041496
FDZ12,OUT027,3780.1832410719007
DRE13,OUT019,-516.0294207110236
NCN07,OUT019,255.63889675684237
FDM28,OUT035,2974.5319855380517
FDI10,OUT017,2859.347003012584
FDQ25,OUT013,2834.9679549988405
FDA38,OUT010,1809.883235954075
DRI13,OUT049,3430.080294854541
FDY20,OUT027,3005.5211329844883
NCZ53,OUT035,3071.062615854358
NCM31,OUT013,2331.2482175615305
DRB01,OUT017,3059.1189572999174
DRF37,OUT046,4012.4392491862786
NCF42,OUT049,2842.580028116991
FDF16,OUT018,2140.7299734819626
FDB41,OUT013,711.8579035939563
FDR34,OUT013,3588.700753841761
FDR15,OUT018,2307.920100921089
NCV42,OUT019,-94.08465134376303
FDW51,OUT035,3435.5271976467116
FDU36,OUT017,1680.088390190172
FDX60,OUT049,1361.5635724460708
FDY03,OUT035,1991.2051579389358
FDW55,OUT045,3944.2983278687293
FDT01,OUT010,1493.6205638592903
FDG58,OUT013,2551.8373381746865
FDK21,OUT017,3892.937710541844
NCS41,OUT019,993.5051272840898
FDS10,OUT045,2967.355648126481
NCT53,OUT046,2717.6505935826885
FDJ28,OUT018,2766.5583806637787
FDX44,OUT045,1532.629540773511
FDT20,OUT018,227.44386939578862
FDO44,OUT017,1918.0583718642756
NCX17,OUT049,3659.476937976989
FDY01,OUT017,2049.97048605872
FDJ12,OUT027,4790.52167793065
DRK35,OUT018,158.22936129044388
FDD47,OUT019,872.3835521332118
NCM53,OUT035,1838.8409312535487
FDO45,OUT013,1483.6744520065436
NCM42,OUT010,-109.24201473628659
FDE04,OUT046,2974.8395948200427
NCI30,OUT027,5220.812034322802
FDZ19,OUT013,2840.1967438912648
FDW57,OUT013,2875.809868772816
FDA25,OUT013,1775.1756780113997
FDT22,OUT046,935.6343694517782
FDP51,OUT013,2013.2002487324753
FDD48,OUT027,3382.8969604805006
FDY39,OUT035,3044.2707894502673
FDO48,OUT010,1616.7179089387662
FDD23,OUT027,4506.580331390189
DRN35,OUT027,1888.795925813538
FDT01,OUT035,3482.6366343865006
FDC20,OUT010,-1037.929931549672
DRJ35,OUT035,1060.7546301782343
FDB32,OUT046,1650.7331943162094
FDL24,OUT046,2897.392627144542
NCV42,OUT035,1917.997706289265
FDZ46,OUT046,1847.8813939438767
FDC15,OUT013,2513.1416611785794
FDD08,OUT019,-1431.5780843617554
FDY50,OUT049,1486.2505438092346
FDD36,OUT013,1995.7231363854266
FDG57,OUT027,2173.745328002978
FDL21,OUT018,297.80666145264036
FDN16,OUT027,3172.3698900721733
FDJ09,OUT027,2064.941731311752
FDS01,OUT010,1022.2406322157562
FDV33,OUT017,4064.2024833662517
DRE12,OUT017,1937.7925869429355
FDR07,OUT013,1649.538053459011
FDP48,OUT010,1085.2962537334615
NCB55,OUT035,913.9546913830909
FDQ08,OUT013,1016.3829434084244
FDR34,OUT035,3704.17744358737
FDO33,OUT046,1897.6148417149539
FDP13,OUT045,572.9099371453713
FDX12,OUT049,3824.116981711501
NCT06,OUT049,2712.4533763451495
FDR16,OUT019,1467.055082964505
FDE36,OUT046,2769.694141152347
FDZ36,OUT049,3034.075249017304
FDV13,OUT045,1584.5593930106143
NCZ17,OUT035,483.7443931885921
FDU56,OUT045,3031.492985228014
FDM09,OUT035,2856.600863804496
FDV02,OUT017,2828.3898878136793
FDS34,OUT018,1623.658332415438
FDA11,OUT049,1621.4269941178895
FDP09,OUT017,3396.331222290534
FDB29,OUT027,3383.4430049570533
FDT19,OUT017,2926.6903714219948
DRH15,OUT017,638.0592566761102
FDY38,OUT046,3685.431988721612
FDF14,OUT027,3962.0707680843216
FDN48,OUT010,-360.06555271101297
FDQ12,OUT013,3593.34148769793
NCJ43,OUT045,2818.617395058831
FDE17,OUT019,600.2629026462496
FDB05,OUT035,3870.246694772595
FDH10,OUT045,3118.589606813144
NCR06,OUT017,580.8917557391862
FDU32,OUT018,1774.89629022625
FDD56,OUT049,2902.763900033647
FDO36,OUT018,2631.632606060619
FDH16,OUT010,-396.14223387733523
FDX10,OUT018,138.14815643323368
FDZ37,OUT017,1597.7756818584098
FDU31,OUT010,1592.1085591513347
DRC49,OUT049,2348.967602352701
FDL15,OUT045,2551.582934604891
FDN32,OUT019,1094.1045554562106
DRH59,OUT027,2657.7392469845904
NCU29,OUT049,2457.3122999703737
FDR37,OUT019,1080.8299395976887
FDS14,OUT018,2261.694227941972
FDU02,OUT027,4955.178763014797
FDJ08,OUT035,3164.4590676992234
NCZ06,OUT045,3894.717147616379
FDO31,OUT049,1452.0031564658134
FDH31,OUT018,1455.5766264032004
FDS58,OUT017,2707.3529942450095
NCA53,OUT027,2158.861082547279
FDF50,OUT046,3211.1658056322085
NCW42,OUT049,3484.3084083419676
NCQ17,OUT045,2578.436315864998
FDK51,OUT018,3736.7256028669194
NCW41,OUT010,673.9828210668659
NCR29,OUT017,886.1948499696405
FDB08,OUT019,697.3657610268936
FDA40,OUT027,2886.73035634361
FDL14,OUT018,2362.806463812878
FDB47,OUT046,3304.0245598454317
FDO03,OUT035,3670.267180292433
DRK13,OUT019,1182.1885477399728
FDX13,OUT010,1929.8716582706406
FDF52,OUT046,2971.879115684533
FDT11,OUT013,3073.5606749778276
FDB08,OUT013,2639.6014118237345
FDQ28,OUT018,2294.985716772889
FDD29,OUT045,3921.3931734828825
NCQ29,OUT027,5406.916072328517
NCO02,OUT013,1006.3184226541152
FDR56,OUT010,1273.589187448224
NCM54,OUT049,2086.8765394523125
FDP51,OUT035,2048.8795011209672
FDT38,OUT013,1387.805823574252
FDZ20,OUT018,3634.025992495467
FDJ53,OUT013,1992.7578501865282
FDX13,OUT049,3883.6080209921515
FDP58,OUT035,3492.434716766958
NCK31,OUT019,-1175.3731862951738
FDA35,OUT018,1806.5558757343947
FDV37,OUT018,2933.5839532447994
NCO07,OUT027,4791.071132914709
FDA20,OUT045,3071.9535782090848
FDZ59,OUT035,2828.389435921305
NCY17,OUT017,660.6694015913872
FDQ28,OUT035,2610.2700233411747
FDV35,OUT017,2592.2289204656017
FDQ36,OUT013,424.4003857975697
FDD34,OUT018,2370.6976429861506
FDK51,OUT045,4061.203523888688
FDV31,OUT035,2923.526225347992
FDR04,OUT035,1666.2927823779687
FDR14,OUT049,841.8870593251327
DRC36,OUT010,937.0616991834837
FDE39,OUT019,63.376265075477704
FDP57,OUT049,1766.1539256175797
FDE57,OUT046,2409.9771523800437
NCN18,OUT046,1855.3692073650843
NCQ05,OUT018,2182.5262496331106
FDW47,OUT035,2081.471942188659
FDV46,OUT035,2353.8721364722833
NCP29,OUT045,1015.9842357961982
FDE09,OUT018,1599.607181483358
NCU06,OUT027,4981.904543900524
FDT19,OUT010,952.9777594870641
DRF15,OUT017,2550.559134427927
DRI51,OUT013,2749.429891125054
NCX54,OUT013,1707.8251198938856
DRE01,OUT013,3689.7854738441306
NCB07,OUT045,3127.250459379166
FDU50,OUT035,1986.2986947287316
FDG40,OUT035,445.1153815593625
FDW10,OUT018,2539.482547483785
FDX51,OUT013,3145.9105835493224
NCP17,OUT045,1050.2407348140043
FDP21,OUT035,3113.0687943555085
FDL04,OUT045,1784.7913938693869
FDV23,OUT013,2045.8483320987866
FDF24,OUT046,1435.975874190559
FDH56,OUT027,3407.0062428510223
FDB51,OUT049,985.6508452874291
FDI58,OUT027,3046.2983435670726
FDR20,OUT013,752.5863134914823
FDC51,OUT018,1801.3634449416697
FDB16,OUT027,2852.7926301842854
FDE40,OUT049,995.1397938833215
NCM17,OUT035,651.3141606459201
FDU56,OUT035,3076.548061741397
FDS32,OUT019,478.6770087971501
FDX02,OUT049,3521.03783062504
FDT39,OUT027,3997.1516055510183
FDE35,OUT017,1025.7547746503951
NCI42,OUT019,1376.869720617948
DRL23,OUT046,1838.8085571597155
FDA10,OUT046,2053.0710906120926
FDA11,OUT013,1593.4978420171915
NCM06,OUT046,2537.641190457273
NCT05,OUT035,4006.078785228566
NCQ02,OUT010,1070.347105186457
NCY06,OUT049,2152.3646757385513
FDY56,OUT035,3649.908763804721
FDL02,OUT035,1872.849807881029
NCI06,OUT035,2914.4480053055854
FDQ14,OUT045,2489.6845273924846
FDQ12,OUT017,3623.327448212099
FDP36,OUT046,777.7543138399635
FDK21,OUT027,5290.225114764869
FDO40,OUT045,2477.4997860505996
NCK54,OUT019,2.9017637890103174
FDY09,OUT018,2568.259401443565
NCW30,OUT049,3985.087100522121
NCC55,OUT027,1837.184327527271
FDE58,OUT018,1661.390775738222
FDR39,OUT013,2956.265013353652
FDU28,OUT049,3056.1788646868067
FDH08,OUT017,3654.8064706893315
FDG35,OUT045,2992.70772362695
FDG22,OUT049,473.02875565672593
FDC34,OUT035,2643.5191875194296
FDP15,OUT018,3607.361470237433
FDK34,OUT010,1786.0959691940407
FDU45,OUT035,2035.6438332973462
FDQ04,OUT027,1929.2636861498936
FDX22,OUT018,3061.1786072943455
FDB45,OUT017,1837.8881172027823
NCH43,OUT027,4809.927585724381
DRE60,OUT046,3511.0967614219703
FDD17,OUT027,5094.857482835041
NCM54,OUT017,2146.796295129917
NCH55,OUT013,2092.366855454853
NCT06,OUT017,2723.3772682145855
FDA48,OUT027,4893.349431508379
FDY58,OUT027,4988.264623347632
FDO25,OUT045,3382.7669237474624
FDN50,OUT045,1705.7442005065473
FDH35,OUT035,2801.22078898482
FDK09,OUT045,3571.1787198532766
FDO16,OUT013,1359.5423462214312
FDW11,OUT045,1069.401596978568
FDU47,OUT027,3810.259278889015
NCQ42,OUT010,204.01313592669518
FDK55,OUT027,2932.7771286128996
FDN08,OUT049,2030.8550043622276
FDT57,OUT045,3727.7070739082424
FDJ12,OUT018,3037.812979309787
DRL59,OUT017,864.7398486741245
NCN53,OUT046,442.07429043530965
FDO51,OUT010,-1267.538157516629
FDK56,OUT017,3091.495251117996
FDY12,OUT035,871.7482312160707
FDU15,OUT035,550.6262567538233
